date_value,date_value,country,total_cases,total_deaths,new_cases,new_deaths,id_pandemic
2020-06-07,2020-06-07,India,500342,7207,15120,261,1
2020-06-08,2020-06-08,India,515170,7473,14828,266,1
2020-06-09,2020-06-09,India,530112,7750,14942,277,1
2020-06-10,2020-06-10,India,545174,8102,15062,352,1
2020-06-11,2020-06-11,India,560403,8498,15229,396,1
2020-06-12,2020-06-12,India,575845,8884,15442,386,1
2020-06-13,2020-06-13,India,591524,9195,15679,311,1
2020-06-14,2020-06-14,India,607297,9520,15773,325,1
2020-06-15,2020-06-15,India,622977,9900,15680,380,1
2020-06-16,2020-06-16,India,638631,11903,15654,2003,1
2020-06-17,2020-06-17,India,654599,12237,15968,334,1
2020-06-18,2020-06-18,India,670930,12573,16331,336,1
2020-06-19,2020-06-19,India,687706,12948,16776,375,1
2020-06-20,2020-06-20,India,704986,13254,17280,306,1
2020-06-21,2020-06-21,India,722529,13699,17543,445,1
2020-06-22,2020-06-22,India,740278,14011,17749,312,1
2020-06-23,2020-06-23,India,758376,14476,18098,465,1
2020-06-24,2020-06-24,India,776925,14894,18549,418,1
2020-06-25,2020-06-25,India,795886,15301,18961,407,1
2020-06-26,2020-06-26,India,815423,15685,19537,384,1
2020-06-27,2020-06-27,India,835700,16095,20277,410,1
2020-06-28,2020-06-28,India,856420,16475,20720,380,1
2020-06-29,2020-06-29,India,877240,16893,20820,418,1
2020-06-30,2020-06-30,India,898139,17400,20899,507,1
2020-07-01,2020-07-01,India,919195,17834,21056,434,1
2020-07-02,2020-07-02,India,940767,18213,21572,379,1
2020-07-03,2020-07-03,India,963187,18655,22420,442,1
2020-07-04,2020-07-04,India,986786,19268,23599,613,1
2020-07-05,2020-07-05,India,1011106,19693,24320,425,1
2020-07-06,2020-07-06,India,1035429,20159,24323,466,1
2020-07-07,2020-07-07,India,1059850,20642,24421,483,1
2020-07-08,2020-07-08,India,1084877,21129,25027,487,1
2020-07-09,2020-07-09,India,1110786,21604,25909,475,1
2020-07-10,2020-07-10,India,1137514,22123,26728,519,1
2020-07-11,2020-07-11,India,1165258,22673,27744,550,1
2020-07-12,2020-07-12,India,1193786,23174,28528,501,1
2020-07-13,2020-07-13,India,1222812,23727,29026,553,1
2020-07-14,2020-07-14,India,1252446,24309,29634,582,1
2020-07-15,2020-07-15,India,1283444,24914,30998,605,1
2020-07-16,2020-07-16,India,1316125,25602,32681,688,1
2020-07-17,2020-07-17,India,1350138,26273,34013,671,1
2020-07-18,2020-07-18,India,1386142,26816,36004,543,1
2020-07-19,2020-07-19,India,1424136,27497,37994,681,1
2020-07-20,2020-07-20,India,1462620,28082,38484,585,1
2020-07-21,2020-07-21,India,1501589,28732,38969,650,1
2020-07-22,2020-07-22,India,1543240,29861,41651,1129,1
2020-07-23,2020-07-23,India,1587966,30601,44726,740,1
2020-07-24,2020-07-24,India,1634864,31358,46898,757,1
2020-07-25,2020-07-25,India,1683252,32060,48388,702,1
2020-07-26,2020-07-26,India,1733100,32771,49848,711,1
2020-07-27,2020-07-27,India,1782321,33408,49221,637,1
2020-01-31,2020-01-31,Russia,8,0,6,0,1
2020-02-01,2020-02-01,Russia,16,0,8,0,1
2020-02-02,2020-02-02,Russia,28,0,12,0,1
2020-02-03,2020-02-03,Russia,42,0,14,0,1
2020-02-04,2020-02-04,Russia,58,0,16,0,1
2020-02-05,2020-02-05,Russia,75,0,17,0,1
2020-02-06,2020-02-06,Russia,93,0,18,0,1
2020-02-07,2020-02-07,Russia,110,0,17,0,1
2020-02-08,2020-02-08,Russia,127,0,17,0,1
2020-02-09,2020-02-09,Russia,145,0,18,0,1
2020-02-10,2020-02-10,Russia,163,0,18,0,1
2020-02-11,2020-02-11,Russia,182,0,19,0,1
2020-02-12,2020-02-12,Russia,202,0,20,0,1
2020-02-13,2020-02-13,Russia,222,0,20,0,1
2020-02-14,2020-02-14,Russia,243,0,21,0,1
2020-02-15,2020-02-15,Russia,263,0,20,0,1
2020-02-16,2020-02-16,Russia,283,0,20,0,1
2020-02-17,2020-02-17,Russia,303,0,20,0,1
2020-02-18,2020-02-18,Russia,324,0,21,0,1
2020-02-19,2020-02-19,Russia,345,0,21,0,1
2020-02-20,2020-02-20,Russia,366,0,21,0,1
2020-02-21,2020-02-21,Russia,389,0,23,0,1
2020-02-22,2020-02-22,Russia,411,0,22,0,1
2020-02-23,2020-02-23,Russia,433,0,22,0,1
2020-02-24,2020-02-24,Russia,455,0,22,0,1
2020-02-25,2020-02-25,Russia,475,0,20,0,1
2020-02-26,2020-02-26,Russia,493,0,18,0,1
2020-02-27,2020-02-27,Russia,511,0,18,0,1
2020-02-28,2020-02-28,Russia,529,0,18,0,1
2020-02-29,2020-02-29,Russia,547,0,18,0,1
2020-03-01,2020-03-01,Russia,567,0,20,0,1
2020-03-02,2020-03-02,Russia,582,0,15,0,1
2020-03-03,2020-03-03,Russia,600,0,18,0,1
2020-03-04,2020-03-04,Russia,621,0,21,0,1
2020-03-05,2020-03-05,Russia,636,0,15,0,1
2020-03-06,2020-03-06,Russia,655,0,19,0,1
2020-03-07,2020-03-07,Russia,675,0,20,0,1
2020-03-08,2020-03-08,Russia,692,0,17,0,1
2020-03-09,2020-03-09,Russia,715,0,23,0,1
2020-03-10,2020-03-10,Russia,734,0,19,0,1
2020-03-11,2020-03-11,Russia,760,0,26,0,1
2020-03-12,2020-03-12,Russia,786,0,26,0,1
2020-03-13,2020-03-13,Russia,820,0,34,0,1
2020-03-14,2020-03-14,Russia,857,0,37,0,1
2020-03-15,2020-03-15,Russia,888,0,31,0,1
2020-03-16,2020-03-16,Russia,934,0,46,0,1
2020-03-17,2020-03-17,Russia,989,0,55,0,1
2020-03-18,2020-03-18,Russia,1059,0,70,0,1
2020-03-19,2020-03-19,Russia,1158,1,99,1,1
2020-03-20,2020-03-20,Russia,1280,1,122,0,1
2020-03-21,2020-03-21,Russia,1419,1,139,0,1
2020-03-22,2020-03-22,Russia,1577,1,158,0,1
2020-03-23,2020-03-23,Russia,1758,1,181,0,1
2020-03-24,2020-03-24,Russia,1944,1,186,0,1
2020-03-25,2020-03-25,Russia,2225,3,281,2,1
2020-03-26,2020-03-26,Russia,2596,3,371,0,1
2020-03-27,2020-03-27,Russia,3046,4,450,1,1
2020-03-28,2020-03-28,Russia,3583,4,537,0,1
2020-03-29,2020-03-29,Russia,4220,8,637,4,1
2020-03-30,2020-03-30,Russia,4958,9,738,1,1
2020-03-31,2020-03-31,Russia,5934,17,976,8,1
2020-04-01,2020-04-01,Russia,7040,24,1106,7,1
2020-04-02,2020-04-02,Russia,8498,30,1458,6,1
2020-04-03,2020-04-03,Russia,10093,34,1595,4,1
2020-04-04,2020-04-04,Russia,11771,43,1678,9,1
2020-04-05,2020-04-05,Russia,13565,45,1794,2,1
2020-04-06,2020-04-06,Russia,15657,47,2092,2,1
2020-04-07,2020-04-07,Russia,18108,58,2451,11,1
2020-04-08,2020-04-08,Russia,20840,63,2732,5,1
2020-04-09,2020-04-09,Russia,23958,76,3118,13,1
2020-04-10,2020-04-10,Russia,27549,94,3591,18,1
2020-04-11,2020-04-11,Russia,31426,106,3877,12,1
2020-04-12,2020-04-12,Russia,35779,130,4353,24,1
2020-04-13,2020-04-13,Russia,40651,148,4872,18,1
2020-04-14,2020-04-14,Russia,45994,170,5343,22,1
2020-04-15,2020-04-15,Russia,51900,198,5906,28,1
2020-04-16,2020-04-16,Russia,58239,232,6339,34,1
2020-04-17,2020-04-17,Russia,65068,273,6829,41,1
2020-04-18,2020-04-18,Russia,72423,313,7355,40,1
2020-04-19,2020-04-19,Russia,80412,361,7989,48,1
2020-04-20,2020-04-20,Russia,88489,405,8077,44,1
2020-04-21,2020-04-21,Russia,96903,456,8414,51,1
2020-04-22,2020-04-22,Russia,105471,513,8568,57,1
2020-04-23,2020-04-23,Russia,114035,555,8564,42,1
2020-04-24,2020-04-24,Russia,122789,615,8754,60,1
2020-04-25,2020-04-25,Russia,131690,681,8901,66,1
2020-04-26,2020-04-26,Russia,140756,747,9066,66,1
2020-04-27,2020-04-27,Russia,149900,794,9144,47,1
2020-04-28,2020-04-28,Russia,159124,867,9224,73,1
2020-04-29,2020-04-29,Russia,168287,972,9163,105,1
2020-04-30,2020-04-30,Russia,177617,1073,9330,101,1
2020-05-01,2020-05-01,Russia,187213,1169,9596,96,1
2020-05-02,2020-05-02,Russia,197336,1222,10123,53,1
2020-05-03,2020-05-03,Russia,208072,1280,10736,58,1
2020-05-04,2020-05-04,Russia,219251,1356,11179,76,1
2020-05-05,2020-05-05,Russia,230645,1451,11394,95,1
2020-05-06,2020-05-06,Russia,242286,1537,11641,86,1
2020-05-07,2020-05-07,Russia,254253,1625,11967,88,1
2020-05-08,2020-05-08,Russia,266327,1723,12074,98,1
2020-05-09,2020-05-09,Russia,278491,1827,12164,104,1
2020-05-10,2020-05-10,Russia,290750,1915,12259,88,1
2020-05-11,2020-05-11,Russia,303218,2009,12468,94,1
2020-05-12,2020-05-12,Russia,315652,2116,12434,107,1
2020-05-13,2020-05-13,Russia,327848,2212,12196,96,1
2020-05-14,2020-05-14,Russia,339835,2305,11987,93,1
2020-05-15,2020-05-15,Russia,351787,2418,11952,113,1
2020-05-16,2020-05-16,Russia,363404,2537,11617,119,1
2020-05-17,2020-05-17,Russia,374860,2631,11456,94,1
2020-05-18,2020-05-18,Russia,386027,2722,11167,91,1
2020-05-19,2020-05-19,Russia,397037,2837,11010,115,1
2020-05-20,2020-05-20,Russia,407825,2972,10788,135,1
2020-05-21,2020-05-21,Russia,418459,3099,10634,127,1
2020-05-22,2020-05-22,Russia,428986,3249,10527,150,1
2020-05-23,2020-05-23,Russia,439543,3388,10557,139,1
2020-05-24,2020-05-24,Russia,449959,3541,10416,153,1
2020-05-25,2020-05-25,Russia,460337,3633,10378,92,1
2020-05-26,2020-05-26,Russia,470684,3807,10347,174,1
2020-05-27,2020-05-27,Russia,480897,3968,10213,161,1
2020-05-28,2020-05-28,Russia,491017,4142,10120,174,1
2020-05-29,2020-05-29,Russia,501108,4374,10091,232,1
2020-05-30,2020-05-30,Russia,511256,4555,10148,181,1
2020-05-31,2020-05-31,Russia,521516,4693,10260,138,1
2020-06-01,2020-06-01,Russia,531709,4849,10193,156,1
2020-06-02,2020-06-02,Russia,541926,5031,10217,182,1
2020-06-03,2020-06-03,Russia,552099,5208,10173,177,1
2020-06-04,2020-06-04,Russia,562298,5376,10199,168,1
2020-06-05,2020-06-05,Russia,572498,5520,10200,144,1
2020-06-06,2020-06-06,Russia,582726,5717,10228,197,1
2020-06-07,2020-06-07,Russia,593002,5851,10276,134,1
2020-06-08,2020-06-08,Russia,603316,5963,10314,112,1
2020-06-09,2020-06-09,Russia,613584,6134,10268,171,1
2020-06-10,2020-06-10,Russia,623779,6350,10195,216,1
2020-06-11,2020-06-11,Russia,633994,6522,10215,172,1
2020-06-12,2020-06-12,Russia,644262,6705,10268,183,1
2020-06-13,2020-06-13,Russia,654519,6819,10257,114,1
2020-06-14,2020-06-14,Russia,664790,6938,10271,119,1
2020-06-15,2020-06-15,Russia,674958,7081,10168,143,1
2020-06-16,2020-06-16,Russia,685051,7274,10093,193,1
2020-06-17,2020-06-17,Russia,695008,7468,9957,194,1
2020-06-18,2020-06-18,Russia,704853,7650,9845,182,1
2020-06-19,2020-06-19,Russia,714650,7831,9797,181,1
2020-06-20,2020-06-20,Russia,724395,7992,9745,161,1
2020-06-21,2020-06-21,Russia,734074,8101,9679,109,1
2020-06-22,2020-06-22,Russia,743681,8196,9607,95,1
2020-06-23,2020-06-23,Russia,753204,8349,9523,153,1
2020-06-24,2020-06-24,Russia,762620,8503,9416,154,1
2020-06-25,2020-06-25,Russia,771947,8594,9327,91,1
2020-06-26,2020-06-26,Russia,781152,8770,9205,176,1
2020-06-27,2020-06-27,Russia,790277,8958,9125,188,1
2020-06-28,2020-06-28,Russia,799335,9060,9058,102,1
2020-06-29,2020-06-29,Russia,808327,9152,8992,92,1
2020-06-30,2020-06-30,Russia,817273,9306,8946,154,1
2020-07-01,2020-07-01,Russia,826165,9521,8892,215,1
2020-07-02,2020-07-02,Russia,835056,9668,8891,147,1
2020-07-03,2020-07-03,Russia,843943,9844,8887,176,1
2020-07-04,2020-07-04,Russia,852815,10011,8872,167,1
2020-07-05,2020-07-05,Russia,861697,10145,8882,134,1
2020-07-06,2020-07-06,Russia,870563,10280,8866,135,1
2020-07-07,2020-07-07,Russia,879382,10478,8819,198,1
2020-07-08,2020-07-08,Russia,888199,10650,8817,172,1
2020-07-09,2020-07-09,Russia,897009,10826,8810,176,1
2020-07-10,2020-07-10,Russia,905840,11000,8831,174,1
2020-07-11,2020-07-11,Russia,914684,11188,8844,188,1
2020-07-12,2020-07-12,Russia,923539,11318,8855,130,1
2020-07-13,2020-07-13,Russia,932391,11422,8852,104,1
2020-07-14,2020-07-14,Russia,941193,11597,8802,175,1
2020-07-15,2020-07-15,Russia,949988,11753,8795,156,1
2020-07-16,2020-07-16,Russia,958781,11920,8793,167,1
2020-07-17,2020-07-17,Russia,967568,12106,8787,186,1
2020-07-18,2020-07-18,Russia,976321,12228,8753,122,1
2020-07-19,2020-07-19,Russia,985027,12323,8706,95,1
2020-07-20,2020-07-20,Russia,993662,12408,8635,85,1
2020-07-21,2020-07-21,Russia,1002230,12561,8568,153,1
2020-07-22,2020-07-22,Russia,1010753,12726,8523,165,1
2020-07-23,2020-07-23,Russia,1019239,12873,8486,147,1
2020-07-24,2020-07-24,Russia,1027689,13026,8450,153,1
2020-07-25,2020-07-25,Russia,1036124,13172,8435,146,1
2020-07-26,2020-07-26,Russia,1044533,13249,8409,77,1
2020-07-27,2020-07-27,Russia,1052898,13334,8365,85,1
2020-03-05,2020-03-05,South Africa,4,0,3,0,1
2020-03-06,2020-03-06,South Africa,17,0,13,0,1
2020-03-07,2020-03-07,South Africa,38,0,21,0,1
2020-03-08,2020-03-08,South Africa,62,0,24,0,1
2020-03-09,2020-03-09,South Africa,90,0,28,0,1
2020-03-10,2020-03-10,South Africa,119,0,29,0,1
2020-03-11,2020-03-11,South Africa,150,0,31,0,1
2020-03-12,2020-03-12,South Africa,181,0,31,0,1
2020-03-13,2020-03-13,South Africa,213,0,32,0,1
2020-03-14,2020-03-14,South Africa,252,0,39,0,1
2020-03-15,2020-03-15,South Africa,295,0,43,0,1
2020-03-16,2020-03-16,South Africa,339,0,44,0,1
2020-03-17,2020-03-17,South Africa,408,0,69,0,1
2020-03-18,2020-03-18,South Africa,509,0,101,0,1
2020-03-19,2020-03-19,South Africa,617,0,108,0,1
2020-03-20,2020-03-20,South Africa,746,0,129,0,1
2020-03-21,2020-03-21,South Africa,877,0,131,0,1
2020-03-22,2020-03-22,South Africa,1006,0,129,0,1
2020-03-23,2020-03-23,South Africa,1215,0,209,0,1
2020-03-24,2020-03-24,South Africa,1505,0,290,0,1
2020-03-25,2020-03-25,South Africa,1858,0,353,0,1
2020-03-26,2020-03-26,South Africa,2311,0,453,0,1
2020-03-27,2020-03-27,South Africa,2859,1,548,1,1
2020-03-28,2020-03-28,South Africa,3286,1,427,0,1
2020-03-29,2020-03-29,South Africa,3684,2,398,1,1
2020-03-30,2020-03-30,South Africa,4016,3,332,1,1
2020-03-31,2020-03-31,South Africa,4280,5,264,2,1
2020-04-01,2020-04-01,South Africa,4490,5,210,0,1
2020-04-02,2020-04-02,South Africa,4707,5,217,0,1
2020-04-03,2020-04-03,South Africa,4896,9,189,4,1
2020-04-04,2020-04-04,South Africa,5096,9,200,0,1
2020-04-05,2020-04-05,South Africa,5295,11,199,2,1
2020-04-06,2020-04-06,South Africa,5460,12,165,1,1
2020-04-07,2020-04-07,South Africa,5627,13,167,1,1
2020-04-08,2020-04-08,South Africa,5825,18,198,5,1
2020-04-09,2020-04-09,South Africa,6041,18,216,0,1
2020-04-10,2020-04-10,South Africa,6254,24,213,6,1
2020-04-11,2020-04-11,South Africa,6425,25,171,1,1
2020-04-12,2020-04-12,South Africa,6668,25,243,0,1
2020-04-13,2020-04-13,South Africa,6928,27,260,2,1
2020-04-14,2020-04-14,South Africa,7238,27,310,0,1
2020-04-15,2020-04-15,South Africa,7542,34,304,7,1
2020-04-16,2020-04-16,South Africa,7847,48,305,14,1
2020-04-17,2020-04-17,South Africa,8220,50,373,2,1
2020-04-18,2020-04-18,South Africa,8704,52,484,2,1
2020-04-19,2020-04-19,South Africa,9168,54,464,2,1
2020-04-20,2020-04-20,South Africa,9630,58,462,4,1
2020-04-21,2020-04-21,South Africa,10108,58,478,0,1
2020-04-22,2020-04-22,South Africa,10602,65,494,7,1
2020-04-23,2020-04-23,South Africa,11227,75,625,10,1
2020-04-24,2020-04-24,South Africa,11911,79,684,4,1
2020-04-25,2020-04-25,South Africa,12535,86,624,7,1
2020-04-26,2020-04-26,South Africa,13147,87,612,1,1
2020-04-27,2020-04-27,South Africa,13799,90,652,3,1
2020-04-28,2020-04-28,South Africa,14445,93,646,3,1
2020-04-29,2020-04-29,South Africa,15205,103,760,10,1
2020-04-30,2020-04-30,South Africa,16007,103,802,0,1
2020-05-01,2020-05-01,South Africa,16845,116,838,13,1
2020-05-02,2020-05-02,South Africa,17772,123,927,7,1
2020-05-03,2020-05-03,South Africa,18811,131,1039,8,1
2020-05-04,2020-05-04,South Africa,19926,138,1115,7,1
2020-05-05,2020-05-05,South Africa,21033,148,1107,10,1
2020-05-06,2020-05-06,South Africa,22039,153,1006,5,1
2020-05-07,2020-05-07,South Africa,23110,161,1071,8,1
2020-05-08,2020-05-08,South Africa,24397,178,1287,17,1
2020-05-09,2020-05-09,South Africa,25754,186,1357,8,1
2020-05-10,2020-05-10,South Africa,27210,194,1456,8,1
2020-05-11,2020-05-11,South Africa,28767,206,1557,12,1
2020-05-12,2020-05-12,South Africa,30438,206,1671,0,1
2020-05-13,2020-05-13,South Africa,32209,219,1771,13,1
2020-05-14,2020-05-14,South Africa,34014,238,1805,19,1
2020-05-15,2020-05-15,South Africa,35917,247,1903,9,1
2020-05-16,2020-05-16,South Africa,37919,261,2002,14,1
2020-05-17,2020-05-17,South Africa,40174,264,2255,3,1
2020-05-18,2020-05-18,South Africa,42488,286,2314,22,1
2020-05-19,2020-05-19,South Africa,44751,312,2263,26,1
2020-05-20,2020-05-20,South Africa,46991,339,2240,27,1
2020-05-21,2020-05-21,South Africa,49393,369,2402,30,1
2020-05-22,2020-05-22,South Africa,51838,397,2445,28,1
2020-05-23,2020-05-23,South Africa,54430,407,2592,10,1
2020-05-24,2020-05-24,South Africa,57141,429,2711,22,1
2020-05-25,2020-05-25,South Africa,59833,481,2692,52,1
2020-05-26,2020-05-26,South Africa,62274,524,2441,43,1
2020-05-27,2020-05-27,South Africa,65036,552,2762,28,1
2020-05-28,2020-05-28,South Africa,67960,577,2924,25,1
2020-05-29,2020-05-29,South Africa,71144,611,3184,34,1
2020-05-30,2020-05-30,South Africa,74485,643,3341,32,1
2020-05-31,2020-05-31,South Africa,77936,683,3451,40,1
2020-06-01,2020-06-01,South Africa,81449,705,3513,22,1
2020-06-02,2020-06-02,South Africa,84916,755,3467,50,1
2020-06-03,2020-06-03,South Africa,88441,792,3525,37,1
2020-06-04,2020-06-04,South Africa,92399,848,3958,56,1
2020-06-05,2020-06-05,South Africa,96556,908,4157,60,1
2020-06-06,2020-06-06,South Africa,100834,952,4278,44,1
2020-06-07,2020-06-07,South Africa,105141,998,4307,46,1
2020-06-08,2020-06-08,South Africa,109530,1080,4389,82,1
2020-06-09,2020-06-09,South Africa,113850,1162,4320,82,1
2020-06-10,2020-06-10,South Africa,118194,1210,4344,48,1
2020-06-11,2020-06-11,South Africa,122705,1284,4511,74,1
2020-06-12,2020-06-12,South Africa,127379,1354,4674,70,1
2020-06-13,2020-06-13,South Africa,132254,1423,4875,69,1
2020-06-14,2020-06-14,South Africa,137366,1480,5112,57,1
2020-06-15,2020-06-15,South Africa,142507,1568,5141,88,1
2020-06-16,2020-06-16,South Africa,147525,1625,5018,57,1
2020-06-17,2020-06-17,South Africa,152682,1674,5157,49,1
2020-06-18,2020-06-18,South Africa,157831,1737,5149,63,1
2020-06-19,2020-06-19,South Africa,163030,1831,5199,94,1
2020-06-20,2020-06-20,South Africa,168474,1877,5444,46,1
2020-06-21,2020-06-21,South Africa,174035,1930,5561,53,1
2020-06-22,2020-06-22,South Africa,179617,1991,5582,61,1
2020-06-23,2020-06-23,South Africa,185250,2102,5633,111,1
2020-06-24,2020-06-24,South Africa,191153,2205,5903,103,1
2020-06-25,2020-06-25,South Africa,197462,2292,6309,87,1
2020-06-26,2020-06-26,South Africa,203990,2340,6528,48,1
2020-06-27,2020-06-27,South Africa,210919,2413,6929,73,1
2020-06-28,2020-06-28,South Africa,217933,2456,7014,43,1
2020-06-29,2020-06-29,South Africa,224952,2529,7019,73,1
2020-06-30,2020-06-30,South Africa,232160,2657,7208,128,1
2020-07-01,2020-07-01,South Africa,239809,2749,7649,92,1
2020-07-02,2020-07-02,South Africa,247953,2844,8144,95,1
2020-07-03,2020-07-03,South Africa,256558,2952,8605,108,1
2020-07-04,2020-07-04,South Africa,266018,3026,9460,74,1
2020-07-05,2020-07-05,South Africa,275524,3199,9506,173,1
2020-07-06,2020-07-06,South Africa,285101,3310,9577,111,1
2020-07-07,2020-07-07,South Africa,295044,3502,9943,192,1
2020-07-08,2020-07-08,South Africa,304875,3602,9831,100,1
2020-07-09,2020-07-09,South Africa,316020,3720,11145,118,1
2020-07-10,2020-07-10,South Africa,327767,3860,11747,140,1
2020-07-11,2020-07-11,South Africa,340296,3971,12529,111,1
2020-07-12,2020-07-12,South Africa,352974,4079,12678,108,1
2020-07-13,2020-07-13,South Africa,365590,4172,12616,93,1
2020-07-14,2020-07-14,South Africa,377822,4346,12232,174,1
2020-07-15,2020-07-15,South Africa,390401,4453,12579,107,1
2020-07-16,2020-07-16,South Africa,403352,4669,12951,216,1
2020-07-17,2020-07-17,South Africa,416630,4804,13278,135,1
2020-07-18,2020-07-18,South Africa,430114,4948,13484,144,1
2020-07-19,2020-07-19,South Africa,443785,5033,13671,85,1
2020-07-20,2020-07-20,South Africa,456367,5173,12582,140,1
2020-07-21,2020-07-21,South Africa,467778,5368,11411,195,1
2020-07-22,2020-07-22,South Africa,479717,5940,11939,572,1
2020-07-23,2020-07-23,South Africa,492048,6093,12331,153,1
2020-07-24,2020-07-24,South Africa,504928,6343,12880,250,1
2020-07-25,2020-07-25,South Africa,517707,6655,12779,312,1
2020-07-26,2020-07-26,South Africa,530112,6769,12405,114,1
2020-07-27,2020-07-27,South Africa,541069,7067,10957,298,1
2020-02-28,2020-02-28,Mexico,4,0,3,0,1
2020-02-29,2020-02-29,Mexico,13,0,9,0,1
2020-03-01,2020-03-01,Mexico,24,0,11,0,1
2020-03-02,2020-03-02,Mexico,39,0,15,0,1
2020-03-03,2020-03-03,Mexico,58,0,19,0,1
2020-03-04,2020-03-04,Mexico,78,0,20,0,1
2020-03-05,2020-03-05,Mexico,100,0,22,0,1
2020-03-06,2020-03-06,Mexico,119,0,19,0,1
2020-03-07,2020-03-07,Mexico,139,0,20,0,1
2020-03-08,2020-03-08,Mexico,157,0,18,0,1
2020-03-09,2020-03-09,Mexico,176,0,19,0,1
2020-03-10,2020-03-10,Mexico,196,0,20,0,1
2020-03-11,2020-03-11,Mexico,213,0,17,0,1
2020-03-12,2020-03-12,Mexico,230,0,17,0,1
2020-03-13,2020-03-13,Mexico,256,0,26,0,1
2020-03-14,2020-03-14,Mexico,289,0,33,0,1
2020-03-15,2020-03-15,Mexico,325,0,36,0,1
2020-03-16,2020-03-16,Mexico,378,0,53,0,1
2020-03-17,2020-03-17,Mexico,428,0,50,0,1
2020-03-18,2020-03-18,Mexico,488,0,60,0,1
2020-03-19,2020-03-19,Mexico,574,1,86,1,1
2020-03-20,2020-03-20,Mexico,674,2,100,1,1
2020-03-21,2020-03-21,Mexico,791,2,117,0,1
2020-03-22,2020-03-22,Mexico,937,3,146,1,1
2020-03-23,2020-03-23,Mexico,1091,4,154,1,1
2020-03-24,2020-03-24,Mexico,1240,5,149,1,1
2020-03-25,2020-03-25,Mexico,1412,6,172,1,1
2020-03-26,2020-03-26,Mexico,1636,8,224,2,1
2020-03-27,2020-03-27,Mexico,1918,12,282,4,1
2020-03-28,2020-03-28,Mexico,2242,16,324,4,1
2020-03-29,2020-03-29,Mexico,2610,20,368,4,1
2020-03-30,2020-03-30,Mexico,2972,28,362,8,1
2020-03-31,2020-03-31,Mexico,3345,29,373,1,1
2020-04-01,2020-04-01,Mexico,3761,37,416,8,1
2020-04-02,2020-04-02,Mexico,4182,50,421,13,1
2020-04-03,2020-04-03,Mexico,4644,60,462,10,1
2020-04-04,2020-04-04,Mexico,5156,79,512,19,1
2020-04-05,2020-04-05,Mexico,5746,94,590,15,1
2020-04-06,2020-04-06,Mexico,6427,125,681,31,1
2020-04-07,2020-04-07,Mexico,7215,141,788,16,1
2020-04-08,2020-04-08,Mexico,8119,174,904,33,1
2020-04-09,2020-04-09,Mexico,9007,194,888,20,1
2020-04-10,2020-04-10,Mexico,9987,233,980,39,1
2020-04-11,2020-04-11,Mexico,11014,273,1027,40,1
2020-04-12,2020-04-12,Mexico,12122,296,1108,23,1
2020-04-13,2020-04-13,Mexico,13225,332,1103,36,1
2020-04-14,2020-04-14,Mexico,14344,406,1119,74,1
2020-04-15,2020-04-15,Mexico,15517,449,1173,43,1
2020-04-16,2020-04-16,Mexico,16730,486,1213,37,1
2020-04-17,2020-04-17,Mexico,18058,546,1328,60,1
2020-04-18,2020-04-18,Mexico,19500,650,1442,104,1
2020-04-19,2020-04-19,Mexico,21113,686,1613,36,1
2020-04-20,2020-04-20,Mexico,22693,712,1580,26,1
2020-04-21,2020-04-21,Mexico,24383,857,1690,145,1
2020-04-22,2020-04-22,Mexico,26322,970,1939,113,1
2020-04-23,2020-04-23,Mexico,28471,1069,2149,99,1
2020-04-24,2020-04-24,Mexico,30842,1221,2371,152,1
2020-04-25,2020-04-25,Mexico,33253,1305,2411,84,1
2020-04-26,2020-04-26,Mexico,35615,1351,2362,46,1
2020-04-27,2020-04-27,Mexico,37942,1434,2327,83,1
2020-04-28,2020-04-28,Mexico,40416,1569,2474,135,1
2020-04-29,2020-04-29,Mexico,42919,1732,2503,163,1
2020-04-30,2020-04-30,Mexico,45599,1859,2680,127,1
2020-05-01,2020-05-01,Mexico,48442,1972,2843,113,1
2020-05-02,2020-05-02,Mexico,51344,2061,2902,89,1
